image_name, bbox_x, bbox_y, bbox_width, bbox_height, Gender, Smile
im_GenFex_06710.jpg,197,278,245,346,0,1
im_GenFex_06711.jpg,78,79,96,98,1,1
im_GenFex_06712.jpg,31,39,37,48,0,1
im_GenFex_06713.jpg,33,47,40,58,0,1
im_GenFex_06714.jpg,65,60,80,74,0,1
im_GenFex_06715.jpg,123,171,152,212,1,1
im_GenFex_06716.jpg,21,41,25,50,0,1
im_GenFex_06717.jpg,67,89,83,110,1,1
im_GenFex_06718.jpg,24,33,29,40,0,1
im_GenFex_06719.jpg,49,89,60,110,0,1
im_GenFex_06720.jpg,182,210,226,261,1,1
im_GenFex_06721.jpg,247,363,307,452,1,1
im_GenFex_06722.jpg,46,64,56,79,0,1
im_GenFex_06723.jpg,75,113,92,140,1,1
im_GenFex_06724.jpg,47,66,57,81,1,1
im_GenFex_06725.jpg,51,65,63,80,1,1
im_GenFex_06726.jpg,215,272,268,339,1,1
im_GenFex_06727.jpg,56,89,69,110,0,1
im_GenFex_06728.jpg,43,47,52,58,1,1
im_GenFex_06729.jpg,51,98,62,121,1,1
im_GenFex_06730.jpg,63,101,77,125,0,1
im_GenFex_06731.jpg,70,70,86,86,0,1
im_GenFex_06732.jpg,27,28,32,34,1,1
im_GenFex_06733.jpg,163,176,202,219,1,1
im_GenFex_06734.jpg,162,210,201,261,1,1
im_GenFex_06735.jpg,91,114,112,141,0,1
im_GenFex_06736.jpg,47,87,58,108,0,1
im_GenFex_06737.jpg,81,85,100,105,0,1
im_GenFex_06738.jpg,96,127,119,157,1,1
im_GenFex_06739.jpg,36,49,44,60,1,1
im_GenFex_06740.jpg,50,52,61,64,1,1
im_GenFex_06741.jpg,211,232,262,289,0,1
im_GenFex_06742.jpg,39,45,47,55,1,1
im_GenFex_06743.jpg,157,119,195,147,1,1
im_GenFex_06744.jpg,107,151,132,187,1,1
im_GenFex_06745.jpg,147,191,182,237,1,1
im_GenFex_06746.jpg,201,255,250,317,0,1
im_GenFex_06747.jpg,28,31,34,37,1,1
im_GenFex_06748.jpg,84,108,104,134,1,1
im_GenFex_06749.jpg,31,39,37,47,1,1
im_GenFex_06750.jpg,51,75,63,93,0,1
im_GenFex_06751.jpg,99,163,122,202,0,1
im_GenFex_06752.jpg,71,87,87,107,0,1
im_GenFex_06753.jpg,122,99,151,123,1,1
im_GenFex_06754.jpg,60,71,74,88,1,1
im_GenFex_06755.jpg,26,37,31,45,1,1
im_GenFex_06756.jpg,78,85,96,105,1,1
im_GenFex_06757.jpg,190,196,236,244,0,1
im_GenFex_06758.jpg,129,166,160,206,0,1
im_GenFex_06759.jpg,99,139,122,173,0,1
im_GenFex_06760.jpg,52,72,64,89,0,1
im_GenFex_06761.jpg,34,47,41,57,1,1
im_GenFex_06762.jpg,57,56,70,69,1,1
im_GenFex_06763.jpg,36,36,44,44,0,1
im_GenFex_06764.jpg,57,72,70,89,1,1
im_GenFex_06765.jpg,49,61,60,75,0,1
im_GenFex_06766.jpg,135,175,167,218,1,1
im_GenFex_06767.jpg,64,91,79,113,0,1
im_GenFex_06768.jpg,183,235,227,293,1,1
im_GenFex_06769.jpg,195,239,243,297,1,1
im_GenFex_06770.jpg,155,215,193,267,0,1
im_GenFex_06771.jpg,35,44,42,54,0,1
im_GenFex_06772.jpg,89,129,110,160,1,1
im_GenFex_06773.jpg,47,71,57,88,1,1
im_GenFex_06774.jpg,267,250,333,311,1,1
im_GenFex_06775.jpg,80,99,99,123,1,1
im_GenFex_06776.jpg,206,261,256,325,1,1
im_GenFex_06777.jpg,32,33,39,40,1,1
im_GenFex_06778.jpg,58,57,71,70,1,1
im_GenFex_06779.jpg,60,80,74,99,1,1
im_GenFex_06780.jpg,47,43,58,52,1,1
im_GenFex_06781.jpg,103,118,128,146,1,1
im_GenFex_06782.jpg,163,197,202,245,0,1
im_GenFex_06783.jpg,166,243,206,303,1,1
im_GenFex_06784.jpg,283,479,353,598,1,1
im_GenFex_06785.jpg,105,108,130,134,1,1
im_GenFex_06786.jpg,40,48,49,59,1,1
im_GenFex_06787.jpg,60,83,74,103,1,1
im_GenFex_06788.jpg,106,119,131,148,1,1
im_GenFex_06789.jpg,39,40,48,49,0,1
im_GenFex_06790.jpg,58,56,71,69,0,1
im_GenFex_06791.jpg,39,51,48,62,1,1
im_GenFex_06792.jpg,72,93,89,115,0,1
im_GenFex_06793.jpg,155,173,192,215,1,1
im_GenFex_06794.jpg,55,84,68,104,1,1
im_GenFex_06795.jpg,44,63,54,78,1,1
im_GenFex_06796.jpg,51,47,62,58,1,1
im_GenFex_06797.jpg,35,62,43,76,1,1
im_GenFex_06798.jpg,142,159,176,197,1,1
im_GenFex_06799.jpg,23,30,27,36,0,1
im_GenFex_06800.jpg,146,240,181,299,1,1
im_GenFex_06801.jpg,39,47,47,58,1,1
im_GenFex_06802.jpg,87,103,108,127,1,1
im_GenFex_06803.jpg,62,78,76,96,0,1
im_GenFex_06805.jpg,262,294,326,366,1,1
im_GenFex_06806.jpg,198,317,246,395,0,1
im_GenFex_06807.jpg,257,281,320,350,1,1
im_GenFex_06808.jpg,220,311,274,388,1,1
im_GenFex_06809.jpg,78,78,96,96,1,1
im_GenFex_06810.jpg,43,50,52,61,0,1
im_GenFex_06812.jpg,140,184,174,229,1,1
im_GenFex_06813.jpg,51,54,62,66,0,1
im_GenFex_06814.jpg,276,261,344,325,0,1
im_GenFex_06815.jpg,34,45,41,55,0,1
im_GenFex_06816.jpg,53,97,65,120,1,1
im_GenFex_06817.jpg,294,316,366,394,1,1
im_GenFex_06818.jpg,251,293,313,365,1,1
im_GenFex_06819.jpg,164,210,204,261,0,1
im_GenFex_06820.jpg,165,175,205,218,1,1
im_GenFex_06821.jpg,38,51,46,62,1,1
im_GenFex_06822.jpg,47,63,58,77,1,1
im_GenFex_06823.jpg,164,165,204,205,1,1
im_GenFex_06824.jpg,281,291,350,363,0,1
im_GenFex_06825.jpg,55,66,67,81,1,1
im_GenFex_06826.jpg,41,48,50,59,1,1
im_GenFex_06827.jpg,44,50,54,61,0,1
im_GenFex_06828.jpg,197,247,245,308,1,1
im_GenFex_06829.jpg,308,495,384,617,0,1
im_GenFex_06830.jpg,286,364,356,454,1,1
im_GenFex_06831.jpg,43,59,52,73,0,1
im_GenFex_06832.jpg,142,211,176,262,1,1
im_GenFex_06833.jpg,137,144,170,179,1,1
im_GenFex_06834.jpg,57,61,70,75,1,1
im_GenFex_06835.jpg,225,216,280,269,1,1
im_GenFex_06836.jpg,31,31,37,37,1,1
im_GenFex_06837.jpg,35,43,42,52,0,1
im_GenFex_06838.jpg,41,56,50,69,1,1
im_GenFex_06839.jpg,99,135,123,168,1,1
im_GenFex_06840.jpg,55,75,68,93,0,1
im_GenFex_06841.jpg,302,290,376,361,1,1
im_GenFex_06842.jpg,87,109,108,135,0,1
im_GenFex_06843.jpg,136,178,169,221,1,1
im_GenFex_06844.jpg,38,39,46,48,0,1
im_GenFex_06845.jpg,280,270,349,336,1,1
im_GenFex_06846.jpg,170,212,211,264,1,1
im_GenFex_06847.jpg,52,63,64,78,1,1
im_GenFex_06848.jpg,79,76,98,94,0,1
im_GenFex_06849.jpg,67,80,82,99,0,1
im_GenFex_06850.jpg,38,52,46,64,1,1
im_GenFex_06851.jpg,44,70,54,86,0,1
im_GenFex_06852.jpg,104,126,129,156,0,1
im_GenFex_06853.jpg,92,57,114,70,0,1
im_GenFex_06854.jpg,79,56,97,69,0,1
im_GenFex_06855.jpg,23,55,27,68,0,1
im_GenFex_06856.jpg,189,280,235,349,0,1
im_GenFex_06857.jpg,36,42,44,51,0,1
im_GenFex_06858.jpg,189,255,235,317,0,1
im_GenFex_06859.jpg,44,63,54,78,0,1
im_GenFex_06860.jpg,54,75,66,93,0,1
im_GenFex_06861.jpg,169,215,210,267,1,1
im_GenFex_06862.jpg,107,111,132,138,0,1
im_GenFex_06863.jpg,38,52,46,64,0,1
im_GenFex_06864.jpg,61,77,75,95,1,1
im_GenFex_06865.jpg,35,49,42,60,1,1
im_GenFex_06866.jpg,243,295,303,367,1,1
im_GenFex_06867.jpg,147,150,182,186,0,1
im_GenFex_06868.jpg,135,143,167,177,1,1
im_GenFex_06869.jpg,43,51,52,62,1,1
im_GenFex_06870.jpg,23,77,28,95,0,1
im_GenFex_06871.jpg,36,46,44,56,0,1
im_GenFex_06872.jpg,217,225,270,280,1,1
im_GenFex_06873.jpg,47,58,58,71,1,1
im_GenFex_06874.jpg,184,303,229,378,0,1
im_GenFex_06875.jpg,87,74,108,91,1,1
im_GenFex_06876.jpg,50,67,61,83,1,1
im_GenFex_06877.jpg,42,56,51,69,0,1
im_GenFex_06878.jpg,109,86,135,106,1,1
im_GenFex_06879.jpg,127,171,158,212,0,1
im_GenFex_06880.jpg,49,62,60,76,0,1
im_GenFex_06881.jpg,79,98,97,121,0,1
im_GenFex_06882.jpg,151,166,188,206,0,1
im_GenFex_06883.jpg,171,203,213,253,1,1
im_GenFex_06884.jpg,63,96,78,119,0,1
im_GenFex_06885.jpg,322,381,401,475,1,1
im_GenFex_06886.jpg,63,113,78,140,1,1
im_GenFex_06887.jpg,40,43,49,53,1,1
im_GenFex_06888.jpg,88,126,109,156,0,1
im_GenFex_06889.jpg,68,75,84,93,0,1
im_GenFex_06890.jpg,73,91,90,112,0,1
im_GenFex_06891.jpg,297,376,370,469,1,1
im_GenFex_06892.jpg,113,141,140,175,0,1
im_GenFex_06893.jpg,189,207,235,257,0,1
im_GenFex_06894.jpg,60,103,74,128,0,1
im_GenFex_06895.jpg,179,193,223,240,1,1
im_GenFex_06896.jpg,103,139,127,173,1,1
im_GenFex_06897.jpg,113,182,140,226,1,1
im_GenFex_06898.jpg,102,179,126,222,1,1
im_GenFex_06899.jpg,69,103,85,128,1,1
im_GenFex_06900.jpg,238,319,296,398,1,1
im_GenFex_06901.jpg,201,212,250,264,1,1
im_GenFex_06902.jpg,87,116,108,144,0,1
im_GenFex_06903.jpg,228,329,284,410,0,1
im_GenFex_06904.jpg,245,292,305,364,0,1
im_GenFex_06905.jpg,44,44,54,54,1,1
im_GenFex_06906.jpg,217,290,270,361,1,1
im_GenFex_06907.jpg,329,387,410,482,1,1
im_GenFex_06908.jpg,100,119,124,147,1,1
im_GenFex_06909.jpg,155,233,193,290,0,1
im_GenFex_06910.jpg,39,54,47,66,0,1
im_GenFex_06911.jpg,58,84,71,104,1,1
im_GenFex_06912.jpg,27,36,33,44,1,1
im_GenFex_06913.jpg,49,43,60,53,1,1
im_GenFex_06914.jpg,154,154,191,191,1,1
im_GenFex_06915.jpg,78,137,96,170,0,1
im_GenFex_06916.jpg,223,287,278,358,1,1
im_GenFex_06917.jpg,58,65,71,80,1,1
im_GenFex_06918.jpg,45,52,55,64,1,1
im_GenFex_06919.jpg,75,119,93,147,1,1
im_GenFex_06920.jpg,75,87,92,108,1,1
im_GenFex_06921.jpg,95,129,118,160,0,1
im_GenFex_06922.jpg,46,56,56,69,0,1
im_GenFex_06923.jpg,62,58,76,71,0,1
im_GenFex_06924.jpg,185,201,230,250,0,1
im_GenFex_06925.jpg,221,79,275,98,1,1
im_GenFex_06926.jpg,67,82,83,101,1,1
im_GenFex_06927.jpg,107,127,132,158,0,1
im_GenFex_06928.jpg,81,93,100,115,0,1
im_GenFex_06929.jpg,49,63,60,78,1,1
im_GenFex_06930.jpg,323,451,402,563,0,1
im_GenFex_06931.jpg,47,65,58,80,0,1
im_GenFex_06932.jpg,52,64,64,79,1,1
im_GenFex_06933.jpg,97,146,120,181,0,1
im_GenFex_06934.jpg,51,75,63,93,1,1
im_GenFex_06935.jpg,32,44,39,54,0,1
im_GenFex_06936.jpg,258,327,321,407,1,1
im_GenFex_06937.jpg,51,50,62,61,0,1
im_GenFex_06938.jpg,32,71,39,88,0,1
im_GenFex_06939.jpg,264,328,329,409,0,1
im_GenFex_06940.jpg,63,88,78,109,0,1
im_GenFex_06941.jpg,69,132,85,164,0,1
im_GenFex_06942.jpg,75,117,93,145,1,1
im_GenFex_06943.jpg,94,116,116,144,1,1
im_GenFex_06944.jpg,31,39,38,47,0,1
im_GenFex_06945.jpg,75,107,93,132,0,1
im_GenFex_06946.jpg,54,73,66,90,1,1
im_GenFex_06947.jpg,91,116,112,144,0,1
im_GenFex_06948.jpg,93,117,115,145,1,1
im_GenFex_06949.jpg,57,99,70,123,0,1
im_GenFex_06950.jpg,80,82,99,101,0,1
im_GenFex_06951.jpg,109,136,135,169,0,1
im_GenFex_06952.jpg,35,49,42,60,1,1
im_GenFex_06953.jpg,219,243,273,303,0,1
im_GenFex_06954.jpg,65,85,80,105,0,1
im_GenFex_06955.jpg,101,136,125,169,1,1
im_GenFex_06956.jpg,207,247,257,307,0,1
im_GenFex_06957.jpg,398,484,496,604,1,1
im_GenFex_06958.jpg,166,148,206,184,1,1
im_GenFex_06959.jpg,51,46,62,56,1,1
im_GenFex_06960.jpg,27,35,32,42,1,1
im_GenFex_06961.jpg,30,39,36,47,1,1
im_GenFex_06962.jpg,43,49,52,60,1,1
im_GenFex_06963.jpg,35,59,42,73,0,1
im_GenFex_06964.jpg,287,453,357,565,0,1
im_GenFex_06965.jpg,283,299,353,373,1,1
im_GenFex_06966.jpg,98,124,121,154,1,1
im_GenFex_06967.jpg,39,59,47,73,1,1
im_GenFex_06968.jpg,40,95,49,118,1,1
im_GenFex_06969.jpg,203,253,253,315,1,1
im_GenFex_06970.jpg,53,83,65,102,1,1
im_GenFex_06971.jpg,62,86,76,106,0,1
im_GenFex_06972.jpg,99,140,122,174,0,1
im_GenFex_06973.jpg,39,61,47,75,1,1
im_GenFex_06974.jpg,276,278,344,346,1,1
im_GenFex_06975.jpg,76,69,94,85,1,1
im_GenFex_06976.jpg,29,27,35,32,0,1
im_GenFex_06977.jpg,55,58,67,71,0,1
im_GenFex_06978.jpg,22,25,26,30,1,1
im_GenFex_06979.jpg,83,96,102,119,1,1
im_GenFex_06980.jpg,159,175,198,218,0,1
im_GenFex_06981.jpg,97,110,120,136,0,1
im_GenFex_06982.jpg,150,157,186,195,1,1
im_GenFex_06983.jpg,246,264,306,329,1,1
im_GenFex_06984.jpg,277,323,345,402,0,1
im_GenFex_06985.jpg,23,31,27,37,1,1
im_GenFex_06986.jpg,44,62,54,76,1,1
im_GenFex_06987.jpg,250,258,311,321,0,1
im_GenFex_06988.jpg,39,71,48,87,0,1
im_GenFex_06989.jpg,207,317,257,395,0,1
im_GenFex_06990.jpg,211,305,263,380,0,1
im_GenFex_06991.jpg,42,53,51,65,0,1
im_GenFex_06992.jpg,91,104,113,129,1,1
im_GenFex_06993.jpg,70,87,86,107,0,1
im_GenFex_06994.jpg,60,87,74,107,0,1
im_GenFex_06995.jpg,85,99,105,122,1,1
im_GenFex_06996.jpg,119,171,148,212,1,1
im_GenFex_06997.jpg,27,43,32,53,1,1
im_GenFex_06998.jpg,46,67,56,83,0,1
im_GenFex_06999.jpg,76,87,94,108,1,1
im_GenFex_07000.jpg,116,146,144,181,1,1
im_GenFex_07001.jpg,77,107,95,132,0,1
im_GenFex_07002.jpg,271,307,338,383,0,1
im_GenFex_07003.jpg,231,261,288,325,1,1
im_GenFex_07004.jpg,161,199,200,247,1,1
im_GenFex_07005.jpg,51,63,62,78,1,1
im_GenFex_07006.jpg,31,37,37,45,1,1
im_GenFex_07007.jpg,184,260,229,324,1,1
im_GenFex_07008.jpg,90,133,111,165,0,1
im_GenFex_07009.jpg,57,71,70,87,0,1
im_GenFex_07010.jpg,48,67,59,82,1,1
im_GenFex_07011.jpg,24,35,29,43,0,1
im_GenFex_07012.jpg,67,86,83,106,1,1
im_GenFex_07013.jpg,112,117,139,145,1,1
im_GenFex_07014.jpg,47,50,57,61,1,1
im_GenFex_07015.jpg,105,103,130,128,0,1
im_GenFex_07016.jpg,239,264,298,329,1,1
im_GenFex_07017.jpg,149,163,185,202,0,1
im_GenFex_07018.jpg,106,97,131,120,0,1
im_GenFex_07019.jpg,96,132,119,164,1,1
im_GenFex_07020.jpg,68,71,84,88,0,1
im_GenFex_07021.jpg,110,133,136,165,0,1
im_GenFex_07022.jpg,43,61,53,75,0,1
im_GenFex_07023.jpg,81,95,100,117,0,1
im_GenFex_07024.jpg,49,64,60,79,1,1
im_GenFex_07025.jpg,119,160,148,199,1,1
im_GenFex_07026.jpg,213,258,265,321,1,1
im_GenFex_07027.jpg,68,83,84,102,0,1
im_GenFex_07028.jpg,44,50,54,61,1,1
im_GenFex_07029.jpg,257,287,320,358,0,1
im_GenFex_07030.jpg,256,305,319,380,1,1
im_GenFex_07031.jpg,59,63,72,77,0,1
im_GenFex_07032.jpg,45,62,55,76,1,1
im_GenFex_07033.jpg,61,82,75,101,1,1
im_GenFex_07034.jpg,46,55,56,68,1,1
im_GenFex_07035.jpg,125,173,155,215,1,1
im_GenFex_07036.jpg,47,52,58,64,1,1
im_GenFex_07037.jpg,74,98,91,121,1,1
im_GenFex_07038.jpg,36,71,44,88,1,1
im_GenFex_07039.jpg,64,74,79,91,0,1
im_GenFex_07040.jpg,43,55,53,67,1,1
im_GenFex_07041.jpg,23,28,27,34,1,1
im_GenFex_07042.jpg,67,95,83,118,1,1
im_GenFex_07043.jpg,49,61,60,75,0,1
im_GenFex_07044.jpg,114,159,141,197,0,1
im_GenFex_07045.jpg,173,183,215,228,1,1
im_GenFex_07046.jpg,42,58,51,71,1,1
im_GenFex_07047.jpg,56,68,69,84,1,1
im_GenFex_07048.jpg,91,115,113,143,1,1
im_GenFex_07049.jpg,34,49,41,60,0,1
im_GenFex_07050.jpg,32,31,39,38,0,1
im_GenFex_07051.jpg,231,255,287,318,1,1
im_GenFex_07052.jpg,39,38,48,46,1,1
im_GenFex_07053.jpg,155,251,193,312,0,1
im_GenFex_07054.jpg,51,68,63,84,1,1
im_GenFex_07055.jpg,31,46,37,56,0,1
im_GenFex_07056.jpg,207,296,258,369,0,1
im_GenFex_07057.jpg,35,48,42,59,0,1
im_GenFex_07058.jpg,432,238,539,296,1,1
im_GenFex_07059.jpg,71,103,88,128,0,1
im_GenFex_07060.jpg,33,44,40,54,0,1
im_GenFex_07061.jpg,230,365,286,455,0,1
im_GenFex_07062.jpg,39,55,47,67,0,1
im_GenFex_07063.jpg,62,69,76,85,0,1
im_GenFex_07064.jpg,55,65,68,80,1,1
im_GenFex_07065.jpg,59,83,72,102,1,1
im_GenFex_07066.jpg,25,36,30,44,1,1
im_GenFex_07067.jpg,59,80,73,99,0,1
im_GenFex_07068.jpg,55,59,67,73,1,1
im_GenFex_07069.jpg,39,49,48,60,1,1
im_GenFex_07070.jpg,188,256,234,319,1,1
im_GenFex_07071.jpg,47,40,57,49,1,1
im_GenFex_07072.jpg,63,78,77,96,0,1
im_GenFex_07073.jpg,289,287,360,357,0,1
im_GenFex_07074.jpg,87,125,108,155,0,1
im_GenFex_07075.jpg,175,146,217,181,1,1
im_GenFex_07076.jpg,64,74,79,91,0,1
im_GenFex_07077.jpg,46,67,56,82,0,1
im_GenFex_07078.jpg,44,71,54,88,1,1
im_GenFex_07079.jpg,40,47,49,57,0,1
im_GenFex_07080.jpg,219,227,273,282,0,1
im_GenFex_07081.jpg,240,275,299,342,0,1
im_GenFex_07082.jpg,135,143,168,177,0,1
im_GenFex_07083.jpg,416,492,519,614,1,1
im_GenFex_07084.jpg,66,67,81,82,1,1
im_GenFex_07085.jpg,120,154,149,191,1,1
im_GenFex_07086.jpg,57,64,70,79,0,1
im_GenFex_07087.jpg,55,64,67,79,0,1
im_GenFex_07088.jpg,246,323,306,402,1,1
im_GenFex_07089.jpg,235,339,292,422,1,1
im_GenFex_07090.jpg,131,179,163,222,0,1
im_GenFex_07091.jpg,28,43,34,53,1,1
im_GenFex_07092.jpg,339,415,422,518,0,1
im_GenFex_07093.jpg,35,39,43,48,0,1
im_GenFex_07094.jpg,66,99,81,122,0,1
im_GenFex_07095.jpg,72,99,89,123,1,1
im_GenFex_07096.jpg,125,133,155,165,0,1
im_GenFex_07097.jpg,132,180,164,224,0,1
im_GenFex_07098.jpg,56,59,69,73,1,1
im_GenFex_07099.jpg,50,64,61,79,0,1
im_GenFex_07100.jpg,40,51,49,62,0,1
im_GenFex_07101.jpg,156,169,194,210,1,1
im_GenFex_07102.jpg,91,130,113,161,0,1
im_GenFex_07103.jpg,127,171,157,213,1,1
im_GenFex_07104.jpg,55,67,68,82,1,1
im_GenFex_07105.jpg,75,107,93,132,1,1
im_GenFex_07106.jpg,33,35,40,42,0,1
im_GenFex_07107.jpg,60,83,74,103,1,1
im_GenFex_07108.jpg,79,85,98,105,1,1
im_GenFex_07109.jpg,57,61,70,75,1,1
im_GenFex_07110.jpg,54,75,66,92,1,1
im_GenFex_07111.jpg,331,439,413,547,0,1
im_GenFex_07112.jpg,51,72,63,89,1,1
im_GenFex_07113.jpg,79,105,97,130,1,1
im_GenFex_07114.jpg,52,41,64,50,0,1
im_GenFex_07115.jpg,275,286,342,356,1,1
im_GenFex_07116.jpg,119,163,147,203,1,1
im_GenFex_07117.jpg,265,323,330,402,1,1
im_GenFex_07118.jpg,45,43,55,52,1,1
im_GenFex_07119.jpg,31,34,37,41,1,1
im_GenFex_07120.jpg,50,66,61,81,0,1
im_GenFex_07121.jpg,61,59,75,72,1,1
im_GenFex_07122.jpg,215,279,267,347,1,1
im_GenFex_07123.jpg,176,183,219,227,1,1
im_GenFex_07124.jpg,43,56,53,69,1,1
im_GenFex_07125.jpg,232,337,289,420,0,1
im_GenFex_07126.jpg,72,81,89,100,0,1
im_GenFex_07127.jpg,115,128,143,159,0,1
im_GenFex_07128.jpg,287,239,358,298,0,1
im_GenFex_07129.jpg,367,486,457,606,1,1
im_GenFex_07130.jpg,114,164,141,204,0,1
im_GenFex_07131.jpg,179,201,222,250,1,1
im_GenFex_07132.jpg,102,109,126,135,1,1
im_GenFex_07133.jpg,58,60,71,74,0,1
im_GenFex_07134.jpg,66,65,81,80,0,1
im_GenFex_07135.jpg,61,77,75,95,0,1
im_GenFex_07136.jpg,20,38,24,46,0,1
im_GenFex_07137.jpg,190,235,236,293,1,1
im_GenFex_07138.jpg,45,62,55,76,1,1
im_GenFex_07139.jpg,115,133,142,165,0,1
im_GenFex_07140.jpg,47,60,57,74,0,1
im_GenFex_07141.jpg,184,205,229,255,0,1
im_GenFex_07142.jpg,55,68,68,84,0,1
im_GenFex_07143.jpg,360,458,449,571,1,1
im_GenFex_07144.jpg,102,136,126,169,1,1
im_GenFex_07145.jpg,50,55,61,68,1,1
im_GenFex_07146.jpg,54,62,66,76,1,1
im_GenFex_07147.jpg,144,138,179,171,1,1
im_GenFex_07148.jpg,164,185,204,230,0,1
im_GenFex_07149.jpg,171,188,212,234,0,1
im_GenFex_07150.jpg,96,114,119,141,1,1
im_GenFex_07151.jpg,84,122,104,151,1,1
im_GenFex_07152.jpg,29,35,35,42,1,1
im_GenFex_07153.jpg,25,39,30,48,1,1
im_GenFex_07154.jpg,92,92,114,114,0,1
im_GenFex_07155.jpg,74,88,91,109,1,1
im_GenFex_07156.jpg,53,58,65,71,0,1
im_GenFex_07157.jpg,49,71,60,87,0,1
im_GenFex_07158.jpg,48,51,59,62,1,1
im_GenFex_07159.jpg,169,239,210,297,0,1
im_GenFex_07160.jpg,63,94,77,116,1,1
im_GenFex_07161.jpg,174,223,216,278,1,1
im_GenFex_07162.jpg,241,305,300,380,1,1
im_GenFex_07163.jpg,37,49,45,60,0,1
im_GenFex_07164.jpg,55,78,68,96,1,1
im_GenFex_07165.jpg,58,71,71,88,0,1
im_GenFex_07166.jpg,275,344,342,429,1,1
im_GenFex_07167.jpg,343,337,427,420,1,1
im_GenFex_07168.jpg,71,87,87,107,0,1
im_GenFex_07169.jpg,195,267,242,332,1,1
im_GenFex_07170.jpg,81,101,100,125,0,1
im_GenFex_07171.jpg,50,89,61,110,1,1
im_GenFex_07172.jpg,215,215,268,267,1,1
im_GenFex_07173.jpg,42,51,51,62,0,1
im_GenFex_07174.jpg,372,375,464,468,1,1
im_GenFex_07175.jpg,211,243,262,303,1,1
im_GenFex_07176.jpg,183,181,227,225,1,1
im_GenFex_07177.jpg,39,41,47,50,1,1
im_GenFex_07178.jpg,144,178,179,221,0,1
im_GenFex_07179.jpg,63,51,78,63,0,1
im_GenFex_07180.jpg,107,135,132,167,1,1
im_GenFex_07181.jpg,123,176,153,219,0,1
im_GenFex_07182.jpg,231,307,287,382,1,1
im_GenFex_07183.jpg,93,108,115,134,1,1
im_GenFex_07184.jpg,75,89,92,110,1,1
im_GenFex_07185.jpg,131,173,162,215,1,1
im_GenFex_07186.jpg,358,422,446,526,0,1
im_GenFex_07187.jpg,111,163,138,203,0,1
im_GenFex_07188.jpg,454,525,566,655,1,1
im_GenFex_07189.jpg,252,345,314,430,1,1
im_GenFex_07190.jpg,70,91,86,113,0,1
im_GenFex_07191.jpg,48,84,59,104,1,1
im_GenFex_07192.jpg,170,245,211,305,1,1
im_GenFex_07193.jpg,47,53,58,65,0,1
im_GenFex_07194.jpg,196,278,244,346,0,1
im_GenFex_07195.jpg,230,279,286,348,0,1
im_GenFex_07196.jpg,161,220,200,274,1,1
im_GenFex_07197.jpg,67,85,82,105,1,1
im_GenFex_07198.jpg,266,285,331,355,0,1
im_GenFex_07199.jpg,44,53,54,65,0,1
im_GenFex_07200.jpg,280,355,349,443,1,1
im_GenFex_07201.jpg,59,76,72,94,0,1
im_GenFex_07203.jpg,193,293,240,365,1,1
im_GenFex_07204.jpg,319,351,397,437,1,1
im_GenFex_07205.jpg,240,376,299,469,1,1
im_GenFex_07206.jpg,469,539,585,673,1,1
im_GenFex_07207.jpg,79,117,97,145,0,1
im_GenFex_07208.jpg,286,409,356,510,1,1
im_GenFex_07209.jpg,303,395,377,493,1,1
im_GenFex_07211.jpg,51,68,62,84,1,1
im_GenFex_07212.jpg,31,36,38,44,1,1
im_GenFex_07213.jpg,135,227,167,282,1,1
im_GenFex_07214.jpg,79,80,98,99,1,1
im_GenFex_07215.jpg,281,342,350,426,1,1
im_GenFex_07216.jpg,222,318,276,396,1,1
im_GenFex_07217.jpg,91,104,113,129,1,1
im_GenFex_07218.jpg,59,75,72,92,0,1
im_GenFex_07219.jpg,35,43,43,52,1,1
im_GenFex_07220.jpg,45,46,55,56,0,1
im_GenFex_07221.jpg,124,156,154,194,1,1
im_GenFex_07222.jpg,230,266,286,331,0,1
im_GenFex_07223.jpg,35,52,43,64,1,1
im_GenFex_07224.jpg,72,83,89,102,0,1
im_GenFex_07225.jpg,35,55,43,67,0,1
im_GenFex_07226.jpg,31,38,38,46,0,1
im_GenFex_07227.jpg,39,48,47,59,0,1
im_GenFex_07228.jpg,174,249,216,310,0,1
im_GenFex_07229.jpg,132,128,164,159,0,1
im_GenFex_07230.jpg,38,55,46,67,1,1
im_GenFex_07231.jpg,27,29,32,35,0,1
im_GenFex_07232.jpg,63,77,78,95,1,1
im_GenFex_07233.jpg,61,87,75,108,0,1
im_GenFex_07234.jpg,55,58,68,71,1,1
im_GenFex_07235.jpg,65,77,80,95,0,1
im_GenFex_07236.jpg,93,100,115,124,0,1
im_GenFex_07237.jpg,227,284,283,354,0,1
im_GenFex_07238.jpg,246,259,306,322,0,1
im_GenFex_07239.jpg,74,84,91,104,0,1
im_GenFex_07240.jpg,67,66,82,81,1,1
im_GenFex_07241.jpg,34,32,41,39,0,1
im_GenFex_07242.jpg,38,59,46,72,1,1
im_GenFex_07243.jpg,358,417,446,520,1,1
im_GenFex_07244.jpg,47,74,58,91,0,1
im_GenFex_07245.jpg,33,43,40,53,1,1
im_GenFex_07246.jpg,130,156,161,194,1,1
im_GenFex_07247.jpg,243,240,302,299,1,1
im_GenFex_07248.jpg,314,355,391,442,1,1
im_GenFex_07249.jpg,185,223,230,278,0,1
im_GenFex_07250.jpg,50,42,61,51,1,1
