image_name, bbox_x, bbox_y, bbox_width, bbox_height, Gender, Smile
im_GenFex_01650.jpg,80,105,99,130,0,1
im_GenFex_01651.jpg,39,53,48,65,1,1
im_GenFex_01652.jpg,43,49,52,60,1,1
im_GenFex_01653.jpg,35,47,42,57,1,1
im_GenFex_01654.jpg,118,160,146,199,0,1
im_GenFex_01655.jpg,171,246,212,306,0,1
im_GenFex_01656.jpg,230,230,286,286,0,1
im_GenFex_01657.jpg,131,167,163,207,1,1
im_GenFex_01658.jpg,49,66,60,81,0,1
im_GenFex_01659.jpg,59,83,72,103,1,1
im_GenFex_01660.jpg,97,116,120,144,1,1
im_GenFex_01661.jpg,119,135,148,167,1,1
im_GenFex_01662.jpg,195,235,242,292,0,1
im_GenFex_01663.jpg,208,286,259,356,1,1
im_GenFex_01664.jpg,605,461,755,575,1,1
im_GenFex_01665.jpg,163,151,203,187,0,1
im_GenFex_01666.jpg,76,87,94,108,0,1
im_GenFex_01667.jpg,71,93,88,115,1,1
im_GenFex_01668.jpg,292,454,364,566,0,1
im_GenFex_01669.jpg,46,59,56,73,0,1
im_GenFex_01670.jpg,337,400,420,499,0,1
im_GenFex_01671.jpg,42,60,51,74,1,1
im_GenFex_01672.jpg,31,35,37,42,0,1
im_GenFex_01673.jpg,135,159,168,197,0,1
im_GenFex_01674.jpg,385,347,480,433,0,1
im_GenFex_01675.jpg,55,67,67,82,1,1
im_GenFex_01676.jpg,268,432,334,539,0,1
im_GenFex_01677.jpg,241,261,300,325,1,1
im_GenFex_01678.jpg,45,57,55,70,1,1
im_GenFex_01679.jpg,400,391,499,487,1,1
im_GenFex_01680.jpg,312,436,389,544,1,1
im_GenFex_01681.jpg,227,283,282,353,1,1
im_GenFex_01682.jpg,93,108,115,134,0,1
im_GenFex_01683.jpg,67,86,83,106,0,1
im_GenFex_01684.jpg,43,47,52,58,1,1
im_GenFex_01685.jpg,255,340,317,424,0,1
im_GenFex_01686.jpg,318,319,396,398,1,1
im_GenFex_01687.jpg,87,102,108,126,0,1
im_GenFex_01688.jpg,200,267,249,333,1,1
im_GenFex_01689.jpg,29,51,35,63,0,1
im_GenFex_01690.jpg,30,47,36,58,0,1
im_GenFex_01691.jpg,104,130,129,161,1,1
im_GenFex_01692.jpg,223,293,277,365,1,1
im_GenFex_01693.jpg,51,75,63,93,0,1
im_GenFex_01694.jpg,83,90,102,111,0,1
im_GenFex_01695.jpg,125,187,155,232,1,1
im_GenFex_01696.jpg,42,47,51,58,0,1
im_GenFex_01697.jpg,79,77,98,95,1,1
im_GenFex_01698.jpg,36,50,44,61,0,1
im_GenFex_01699.jpg,64,79,79,97,1,1
im_GenFex_01700.jpg,89,102,110,126,1,1
im_GenFex_01701.jpg,43,67,52,82,1,1
im_GenFex_01702.jpg,79,109,97,135,0,1
im_GenFex_01703.jpg,38,50,46,61,1,1
im_GenFex_01704.jpg,38,48,46,59,1,1
im_GenFex_01705.jpg,435,460,542,574,0,1
im_GenFex_01706.jpg,207,220,257,274,1,1
im_GenFex_01707.jpg,80,97,99,120,0,1
im_GenFex_01708.jpg,184,235,229,293,0,1
im_GenFex_01709.jpg,124,141,154,175,1,1
im_GenFex_01710.jpg,42,52,51,64,0,1
im_GenFex_01711.jpg,51,59,62,73,1,1
im_GenFex_01712.jpg,262,323,326,402,0,1
im_GenFex_01713.jpg,55,58,68,71,0,1
im_GenFex_01714.jpg,31,35,38,42,0,1
im_GenFex_01715.jpg,289,442,360,551,1,1
im_GenFex_01716.jpg,84,128,104,159,0,1
im_GenFex_01717.jpg,53,67,65,82,1,1
im_GenFex_01718.jpg,71,67,87,83,1,1
im_GenFex_01719.jpg,51,55,63,67,1,1
im_GenFex_01720.jpg,49,55,60,67,0,1
im_GenFex_01721.jpg,44,59,54,72,1,1
im_GenFex_01722.jpg,130,156,161,194,0,1
im_GenFex_01723.jpg,47,55,57,67,0,1
im_GenFex_01724.jpg,209,258,260,321,1,1
im_GenFex_01725.jpg,139,155,173,193,1,1
im_GenFex_01726.jpg,41,46,50,56,0,1
im_GenFex_01727.jpg,215,194,267,241,1,1
im_GenFex_01728.jpg,148,220,184,274,1,1
im_GenFex_01729.jpg,68,83,84,102,0,1
im_GenFex_01730.jpg,31,39,37,48,1,1
im_GenFex_01731.jpg,71,79,88,97,0,1
im_GenFex_01732.jpg,239,299,298,372,1,1
im_GenFex_01733.jpg,49,47,60,57,1,1
im_GenFex_01734.jpg,231,332,287,414,1,1
im_GenFex_01735.jpg,133,154,165,191,1,1
im_GenFex_01736.jpg,22,30,26,36,1,1
im_GenFex_01737.jpg,127,174,158,216,0,1
im_GenFex_01738.jpg,110,150,136,186,0,1
im_GenFex_01739.jpg,107,151,132,188,0,1
im_GenFex_01740.jpg,58,66,71,81,1,1
im_GenFex_01741.jpg,583,636,728,794,1,1
im_GenFex_01742.jpg,125,113,155,140,1,1
im_GenFex_01743.jpg,388,407,484,508,1,1
im_GenFex_01744.jpg,126,129,156,160,0,1
im_GenFex_01745.jpg,38,47,46,58,0,1
im_GenFex_01746.jpg,55,78,67,96,1,1
im_GenFex_01748.jpg,51,81,63,100,0,1
im_GenFex_01749.jpg,92,82,114,101,1,1
im_GenFex_01750.jpg,189,261,235,325,1,1
im_GenFex_01751.jpg,24,34,29,41,0,1
im_GenFex_01752.jpg,43,47,53,58,1,1
im_GenFex_01753.jpg,64,69,79,85,0,1
im_GenFex_01754.jpg,71,73,88,90,1,1
im_GenFex_01755.jpg,138,155,171,192,1,1
im_GenFex_01756.jpg,51,69,63,85,1,1
im_GenFex_01757.jpg,83,93,102,115,1,1
im_GenFex_01758.jpg,62,65,76,80,0,1
im_GenFex_01759.jpg,69,72,85,89,1,1
im_GenFex_01760.jpg,51,56,63,69,1,1
im_GenFex_01761.jpg,59,49,73,60,1,1
im_GenFex_01762.jpg,35,59,42,72,1,1
im_GenFex_01763.jpg,67,87,82,108,1,1
im_GenFex_01764.jpg,57,61,70,75,1,1
im_GenFex_01765.jpg,116,110,144,136,0,1
im_GenFex_01766.jpg,395,441,493,550,0,1
im_GenFex_01767.jpg,192,237,239,295,0,1
im_GenFex_01768.jpg,77,103,95,127,0,1
im_GenFex_01769.jpg,181,291,225,362,0,1
im_GenFex_01770.jpg,23,28,27,34,1,1
im_GenFex_01771.jpg,50,62,61,76,1,1
im_GenFex_01772.jpg,39,47,48,58,1,1
im_GenFex_01773.jpg,39,51,48,62,0,1
im_GenFex_01774.jpg,61,61,75,75,1,1
im_GenFex_01775.jpg,44,52,54,64,0,1
im_GenFex_01776.jpg,56,71,69,87,1,1
im_GenFex_01777.jpg,34,59,41,72,0,1
im_GenFex_01778.jpg,21,27,25,32,1,1
im_GenFex_01779.jpg,55,68,68,84,0,1
im_GenFex_01780.jpg,63,75,78,93,1,1
im_GenFex_01781.jpg,207,288,257,359,0,1
im_GenFex_01782.jpg,81,103,100,128,0,1
im_GenFex_01783.jpg,197,242,245,301,1,1
im_GenFex_01784.jpg,183,229,227,285,1,1
im_GenFex_01785.jpg,205,287,255,357,1,1
im_GenFex_01786.jpg,286,329,356,410,1,1
im_GenFex_01787.jpg,32,35,39,43,1,1
im_GenFex_01788.jpg,51,49,62,60,1,1
im_GenFex_01789.jpg,24,54,29,66,0,1
im_GenFex_01790.jpg,203,267,252,332,0,1
im_GenFex_01791.jpg,106,127,131,158,1,1
im_GenFex_01792.jpg,138,189,171,235,1,1
im_GenFex_01793.jpg,226,235,281,293,1,1
im_GenFex_01794.jpg,114,111,141,138,0,1
im_GenFex_01795.jpg,83,90,103,111,0,1
im_GenFex_01796.jpg,163,299,203,372,1,1
im_GenFex_01797.jpg,42,51,51,62,1,1
im_GenFex_01798.jpg,54,57,66,70,0,1
im_GenFex_01799.jpg,242,323,301,403,1,1
im_GenFex_01800.jpg,85,105,105,130,0,1
im_GenFex_01801.jpg,227,288,282,359,1,1
im_GenFex_01802.jpg,49,91,60,113,1,1
im_GenFex_01803.jpg,26,31,31,38,1,1
im_GenFex_01804.jpg,43,62,53,76,0,1
im_GenFex_01805.jpg,38,84,46,104,1,1
im_GenFex_01806.jpg,433,500,540,624,1,1
im_GenFex_01807.jpg,80,81,99,100,0,1
im_GenFex_01808.jpg,206,194,256,241,0,1
im_GenFex_01809.jpg,193,245,240,305,1,1
im_GenFex_01810.jpg,47,69,58,85,1,1
im_GenFex_01811.jpg,91,128,112,159,0,1
im_GenFex_01812.jpg,136,144,169,179,1,1
im_GenFex_01813.jpg,40,47,49,57,1,1
im_GenFex_01814.jpg,53,72,65,89,1,1
im_GenFex_01815.jpg,79,75,97,93,0,1
im_GenFex_01816.jpg,107,122,132,151,1,1
im_GenFex_01817.jpg,231,259,287,323,1,1
im_GenFex_01818.jpg,93,119,115,147,0,1
im_GenFex_01819.jpg,50,69,61,85,1,1
im_GenFex_01820.jpg,54,76,66,94,1,1
im_GenFex_01821.jpg,46,45,56,55,0,1
im_GenFex_01822.jpg,75,73,93,90,1,1
im_GenFex_01823.jpg,69,95,85,117,1,1
im_GenFex_01824.jpg,83,115,103,143,0,1
im_GenFex_01825.jpg,54,62,66,76,0,1
im_GenFex_01826.jpg,95,133,118,165,0,1
im_GenFex_01827.jpg,42,54,51,66,1,1
im_GenFex_01828.jpg,35,30,43,36,1,1
im_GenFex_01830.jpg,59,69,72,85,0,1
im_GenFex_01831.jpg,248,259,309,322,1,1
im_GenFex_01832.jpg,88,90,109,111,0,1
im_GenFex_01833.jpg,50,51,61,62,0,1
im_GenFex_01834.jpg,58,75,71,93,0,1
im_GenFex_01835.jpg,69,81,85,100,1,1
im_GenFex_01836.jpg,209,315,260,393,0,1
im_GenFex_01837.jpg,63,82,78,101,0,1
im_GenFex_01838.jpg,24,55,29,67,0,1
im_GenFex_01839.jpg,171,191,213,238,1,1
im_GenFex_01840.jpg,76,104,94,129,1,1
im_GenFex_01841.jpg,95,119,117,147,1,1
im_GenFex_01842.jpg,42,49,51,60,1,1
im_GenFex_01844.jpg,73,92,90,114,0,1
im_GenFex_01845.jpg,219,323,273,402,1,1
im_GenFex_01846.jpg,183,271,227,337,0,1
im_GenFex_01847.jpg,79,113,98,140,1,1
im_GenFex_01848.jpg,90,122,111,151,0,1
im_GenFex_01849.jpg,211,183,262,227,1,1
im_GenFex_01850.jpg,43,65,53,80,1,1
im_GenFex_01851.jpg,186,241,231,300,0,1
im_GenFex_01852.jpg,64,59,79,73,1,1
im_GenFex_01853.jpg,52,71,64,88,1,1
im_GenFex_01854.jpg,53,63,65,77,0,1
im_GenFex_01855.jpg,71,76,88,94,0,1
im_GenFex_01856.jpg,64,89,79,110,0,1
im_GenFex_01857.jpg,103,123,128,152,0,1
im_GenFex_01858.jpg,35,37,42,45,1,1
im_GenFex_01859.jpg,299,388,372,484,0,1
im_GenFex_01860.jpg,51,62,63,76,1,1
im_GenFex_01861.jpg,168,204,209,254,1,1
im_GenFex_01862.jpg,146,191,181,237,0,1
im_GenFex_01863.jpg,147,83,182,102,0,1
im_GenFex_01864.jpg,112,117,139,145,0,1
im_GenFex_01865.jpg,38,43,46,52,1,1
im_GenFex_01866.jpg,141,184,175,229,1,1
im_GenFex_01867.jpg,193,213,240,265,1,1
im_GenFex_01868.jpg,358,374,446,466,1,1
im_GenFex_01869.jpg,94,139,116,173,1,1
im_GenFex_01870.jpg,151,180,187,224,1,1
im_GenFex_01871.jpg,44,45,54,55,0,1
im_GenFex_01872.jpg,65,66,80,81,0,1
im_GenFex_01873.jpg,112,123,139,153,0,1
im_GenFex_01874.jpg,30,37,36,45,1,1
im_GenFex_01875.jpg,98,89,121,110,1,1
im_GenFex_01876.jpg,83,96,102,119,0,1
im_GenFex_01877.jpg,211,179,263,222,1,1
im_GenFex_01878.jpg,127,188,157,234,1,1
im_GenFex_01879.jpg,105,119,130,148,0,1
im_GenFex_01880.jpg,85,95,105,118,1,1
im_GenFex_01881.jpg,41,55,50,67,0,1
im_GenFex_01882.jpg,123,190,153,236,1,1
im_GenFex_01883.jpg,507,376,632,469,1,1
im_GenFex_01884.jpg,35,42,42,51,1,1
im_GenFex_01885.jpg,374,419,466,522,1,1
im_GenFex_01886.jpg,53,102,65,126,1,1
im_GenFex_01887.jpg,50,71,61,87,1,1
im_GenFex_01888.jpg,123,179,152,223,0,1
im_GenFex_01889.jpg,85,98,105,121,1,1
im_GenFex_01890.jpg,191,211,238,263,1,1
im_GenFex_01891.jpg,86,95,106,117,0,1
im_GenFex_01892.jpg,90,163,111,202,1,1
im_GenFex_01893.jpg,32,41,39,50,1,1
im_GenFex_01894.jpg,54,60,66,74,1,1
im_GenFex_01895.jpg,89,87,110,107,0,1
im_GenFex_01896.jpg,209,251,260,312,1,1
im_GenFex_01897.jpg,84,127,104,158,0,1
im_GenFex_01898.jpg,47,67,57,82,1,1
im_GenFex_01899.jpg,75,92,93,114,1,1
im_GenFex_01900.jpg,118,106,146,131,0,1
im_GenFex_01901.jpg,127,148,157,184,1,1
im_GenFex_01902.jpg,153,195,190,242,1,1
im_GenFex_01903.jpg,27,44,32,54,1,1
im_GenFex_01904.jpg,334,416,416,519,1,1
im_GenFex_01905.jpg,48,63,59,77,0,1
im_GenFex_01906.jpg,298,343,371,428,1,1
im_GenFex_01907.jpg,124,170,154,211,1,1
im_GenFex_01908.jpg,249,263,310,328,1,1
im_GenFex_01909.jpg,120,143,149,177,1,1
im_GenFex_01910.jpg,36,44,44,54,1,1
im_GenFex_01911.jpg,177,225,220,280,1,1
im_GenFex_01912.jpg,47,65,58,80,0,1
im_GenFex_01913.jpg,60,94,74,116,1,1
im_GenFex_01914.jpg,106,150,131,186,1,1
im_GenFex_01915.jpg,31,40,37,49,0,1
im_GenFex_01916.jpg,19,25,23,30,1,1
im_GenFex_01917.jpg,88,113,109,140,0,1
im_GenFex_01918.jpg,111,154,138,191,0,1
im_GenFex_01919.jpg,77,109,95,135,0,1
im_GenFex_01920.jpg,306,363,381,452,1,1
im_GenFex_01921.jpg,243,208,302,259,0,1
im_GenFex_01922.jpg,230,248,286,309,1,1
im_GenFex_01923.jpg,27,34,32,41,1,1
im_GenFex_01924.jpg,31,52,38,64,1,1
im_GenFex_01925.jpg,42,42,51,51,0,1
im_GenFex_01926.jpg,227,284,283,354,1,1
im_GenFex_01927.jpg,139,198,173,246,1,1
im_GenFex_01928.jpg,36,52,44,64,1,1
im_GenFex_01929.jpg,38,47,46,57,1,1
im_GenFex_01930.jpg,87,96,108,119,0,1
im_GenFex_01931.jpg,53,73,65,90,1,1
im_GenFex_01932.jpg,38,46,46,56,0,1
im_GenFex_01933.jpg,241,275,300,343,1,1
im_GenFex_01934.jpg,63,77,77,95,1,1
im_GenFex_01935.jpg,182,239,226,297,1,1
im_GenFex_01936.jpg,41,47,50,58,1,1
im_GenFex_01937.jpg,38,43,46,52,0,1
im_GenFex_01938.jpg,85,115,105,142,0,1
im_GenFex_01939.jpg,34,57,41,70,0,1
im_GenFex_01940.jpg,41,42,50,51,1,1
im_GenFex_01941.jpg,67,102,82,126,0,1
im_GenFex_01942.jpg,143,163,177,202,0,1
im_GenFex_01943.jpg,34,49,41,60,0,1
im_GenFex_01944.jpg,95,110,118,136,1,1
im_GenFex_01945.jpg,21,38,25,46,1,1
im_GenFex_01947.jpg,36,49,44,60,0,1
im_GenFex_01948.jpg,119,212,147,264,1,1
im_GenFex_01949.jpg,141,165,175,205,1,1
im_GenFex_01950.jpg,118,130,146,161,1,1
im_GenFex_01951.jpg,149,187,185,232,0,1
im_GenFex_01952.jpg,278,284,346,354,0,1
im_GenFex_01953.jpg,59,69,72,85,0,1
im_GenFex_01954.jpg,142,156,176,194,0,1
im_GenFex_01955.jpg,50,51,61,62,0,1
im_GenFex_01956.jpg,62,71,76,88,1,1
im_GenFex_01957.jpg,35,44,43,54,0,1
im_GenFex_01958.jpg,207,304,257,379,1,1
im_GenFex_01959.jpg,165,183,205,227,1,1
im_GenFex_01960.jpg,216,262,269,326,1,1
im_GenFex_01961.jpg,73,86,90,106,0,1
im_GenFex_01962.jpg,80,93,99,115,0,1
im_GenFex_01963.jpg,45,52,55,64,1,1
im_GenFex_01964.jpg,49,56,60,69,1,1
im_GenFex_01965.jpg,46,54,56,66,0,1
im_GenFex_01966.jpg,108,123,134,153,0,1
im_GenFex_01967.jpg,255,341,318,425,1,1
im_GenFex_01968.jpg,95,113,118,140,0,1
im_GenFex_01969.jpg,104,143,129,178,1,1
im_GenFex_01970.jpg,103,117,127,145,0,1
im_GenFex_01971.jpg,24,29,29,35,1,1
im_GenFex_01972.jpg,24,36,29,44,0,1
im_GenFex_01973.jpg,139,156,172,194,1,1
im_GenFex_01974.jpg,57,82,70,101,1,1
im_GenFex_01975.jpg,183,208,227,259,0,1
im_GenFex_01976.jpg,43,52,52,64,0,1
im_GenFex_01977.jpg,39,69,48,85,0,1
im_GenFex_01978.jpg,132,170,164,211,0,1
im_GenFex_01979.jpg,179,221,223,275,1,1
im_GenFex_01980.jpg,39,53,48,65,1,1
im_GenFex_01981.jpg,311,413,387,515,0,1
im_GenFex_01982.jpg,71,79,88,97,1,1
im_GenFex_01983.jpg,94,100,116,124,1,1
im_GenFex_01984.jpg,106,137,131,170,0,1
im_GenFex_01985.jpg,74,99,91,122,0,1
im_GenFex_01986.jpg,122,137,151,170,0,1
im_GenFex_01987.jpg,51,57,62,70,0,1
im_GenFex_01988.jpg,243,282,303,351,1,1
im_GenFex_01989.jpg,207,258,258,321,1,1
im_GenFex_01990.jpg,41,50,50,61,0,1
im_GenFex_01991.jpg,48,58,59,71,1,1
im_GenFex_01992.jpg,31,35,38,42,1,1
im_GenFex_01993.jpg,107,119,132,147,0,1
im_GenFex_01994.jpg,203,204,252,254,1,1
im_GenFex_01996.jpg,31,26,38,31,1,1
im_GenFex_01997.jpg,31,54,37,66,0,1
im_GenFex_01998.jpg,323,389,403,485,0,1
im_GenFex_01999.jpg,175,230,218,286,0,1
im_GenFex_02000.jpg,48,68,59,84,1,1
im_GenFex_02001.jpg,57,93,70,115,0,1
im_GenFex_02002.jpg,64,77,79,95,1,1
im_GenFex_02003.jpg,115,235,142,292,0,1
im_GenFex_02004.jpg,19,27,22,32,1,1
im_GenFex_02005.jpg,40,47,49,57,0,1
im_GenFex_02006.jpg,46,49,56,60,0,1
im_GenFex_02007.jpg,259,279,322,347,1,1
im_GenFex_02008.jpg,242,275,301,342,0,1
im_GenFex_02009.jpg,93,128,115,159,0,1
im_GenFex_02010.jpg,111,127,137,158,1,1
im_GenFex_02011.jpg,60,114,74,141,1,1
im_GenFex_02012.jpg,39,44,48,54,0,1
im_GenFex_02013.jpg,155,172,193,214,0,1
im_GenFex_02014.jpg,32,43,39,53,1,1
im_GenFex_02015.jpg,63,62,78,76,0,1
im_GenFex_02016.jpg,56,68,69,84,1,1
im_GenFex_02017.jpg,55,69,68,85,1,1
im_GenFex_02018.jpg,220,283,274,352,1,1
im_GenFex_02019.jpg,51,76,62,94,1,1
im_GenFex_02020.jpg,26,43,31,52,1,1
im_GenFex_02021.jpg,182,211,226,262,1,1
im_GenFex_02022.jpg,170,207,211,257,0,1
im_GenFex_02023.jpg,58,67,71,83,0,1
im_GenFex_02024.jpg,208,264,259,329,0,1
im_GenFex_02025.jpg,63,97,78,120,0,1
im_GenFex_02026.jpg,35,34,42,41,1,1
im_GenFex_02027.jpg,275,355,342,443,1,1
im_GenFex_02028.jpg,49,67,60,82,1,1
im_GenFex_02029.jpg,58,72,71,89,0,1
im_GenFex_02030.jpg,45,57,55,70,0,1
im_GenFex_02031.jpg,89,103,110,127,1,1
im_GenFex_02032.jpg,227,315,283,393,0,1
im_GenFex_02033.jpg,171,226,213,281,1,1
im_GenFex_02034.jpg,72,71,89,87,1,1
im_GenFex_02035.jpg,75,85,92,105,1,1
im_GenFex_02036.jpg,75,83,93,102,0,1
im_GenFex_02037.jpg,152,127,189,157,0,1
im_GenFex_02038.jpg,155,203,192,253,0,1
im_GenFex_02039.jpg,42,43,51,52,0,1
im_GenFex_02040.jpg,36,58,44,71,1,1
im_GenFex_02041.jpg,60,71,74,87,0,1
im_GenFex_02042.jpg,250,248,311,309,1,1
im_GenFex_02043.jpg,89,111,110,137,0,1
im_GenFex_02044.jpg,44,63,54,77,0,1
im_GenFex_02045.jpg,50,63,61,77,0,1
im_GenFex_02046.jpg,63,81,78,100,1,1
im_GenFex_02047.jpg,111,126,138,156,0,1
im_GenFex_02048.jpg,89,115,110,142,1,1
im_GenFex_02049.jpg,163,209,202,260,0,1
im_GenFex_02050.jpg,43,56,52,69,0,1
im_GenFex_02051.jpg,48,66,59,81,1,1
im_GenFex_02052.jpg,43,75,53,93,0,1
im_GenFex_02053.jpg,27,36,32,44,1,1
im_GenFex_02054.jpg,263,318,328,396,1,1
im_GenFex_02055.jpg,103,127,127,157,1,1
im_GenFex_02056.jpg,32,43,39,52,1,1
im_GenFex_02057.jpg,206,235,256,293,0,1
im_GenFex_02058.jpg,30,44,36,54,0,1
im_GenFex_02059.jpg,52,64,64,79,1,1
im_GenFex_02060.jpg,72,95,89,118,0,1
im_GenFex_02061.jpg,75,101,92,125,0,1
im_GenFex_02062.jpg,86,106,106,131,1,1
im_GenFex_02063.jpg,93,120,115,149,0,1
im_GenFex_02064.jpg,221,220,275,274,1,1
im_GenFex_02065.jpg,35,54,42,66,0,1
im_GenFex_02066.jpg,359,443,447,553,0,1
im_GenFex_02067.jpg,59,84,73,104,0,1
im_GenFex_02068.jpg,81,101,100,125,0,1
im_GenFex_02069.jpg,43,62,53,76,1,1
im_GenFex_02070.jpg,72,95,89,118,1,1
im_GenFex_02071.jpg,39,37,48,45,1,1
im_GenFex_02072.jpg,43,54,53,66,0,1
im_GenFex_02073.jpg,374,725,466,905,1,1
im_GenFex_02074.jpg,64,71,79,88,1,1
im_GenFex_02075.jpg,206,259,256,323,1,1
im_GenFex_02076.jpg,191,247,238,308,1,1
im_GenFex_02077.jpg,135,181,168,225,0,1
im_GenFex_02078.jpg,86,91,106,113,0,1
im_GenFex_02079.jpg,94,98,116,121,1,1
im_GenFex_02080.jpg,96,110,119,136,1,1
im_GenFex_02081.jpg,43,59,53,72,1,1
im_GenFex_02082.jpg,30,39,36,47,0,1
im_GenFex_02083.jpg,187,222,232,276,1,1
im_GenFex_02084.jpg,99,126,122,156,0,1
im_GenFex_02085.jpg,72,95,89,118,1,1
im_GenFex_02086.jpg,48,69,59,85,0,1
im_GenFex_02087.jpg,35,42,42,51,1,1
im_GenFex_02088.jpg,67,70,83,86,1,1
im_GenFex_02089.jpg,55,65,67,80,0,1
im_GenFex_02090.jpg,49,82,60,101,1,1
im_GenFex_02091.jpg,43,54,53,66,1,1
im_GenFex_02092.jpg,169,187,210,233,0,1
im_GenFex_02093.jpg,71,55,88,67,0,1
im_GenFex_02094.jpg,107,118,132,146,0,1
im_GenFex_02095.jpg,187,243,232,303,1,1
im_GenFex_02096.jpg,47,63,58,78,1,1
im_GenFex_02097.jpg,49,57,60,70,0,1
im_GenFex_02098.jpg,181,228,225,284,1,1
im_GenFex_02099.jpg,32,38,39,46,1,1
im_GenFex_02100.jpg,100,143,124,178,1,1
im_GenFex_02101.jpg,39,38,47,46,0,1
im_GenFex_02102.jpg,85,107,105,133,0,1
im_GenFex_02103.jpg,43,50,52,61,1,1
im_GenFex_02104.jpg,105,143,130,178,1,1
im_GenFex_02105.jpg,21,33,25,40,0,1
im_GenFex_02106.jpg,55,63,68,78,1,1
im_GenFex_02107.jpg,63,79,78,98,0,1
im_GenFex_02108.jpg,91,123,113,153,1,1
im_GenFex_02109.jpg,282,411,351,513,0,1
im_GenFex_02110.jpg,39,39,47,48,0,1
im_GenFex_02111.jpg,325,376,405,469,0,1
im_GenFex_02112.jpg,118,163,146,202,0,1
im_GenFex_02113.jpg,44,59,54,73,0,1
im_GenFex_02114.jpg,197,214,245,266,1,1
im_GenFex_02115.jpg,102,74,126,91,0,1
im_GenFex_02116.jpg,155,201,192,250,0,1
im_GenFex_02117.jpg,59,85,72,105,0,1
im_GenFex_02118.jpg,64,80,79,99,1,1
im_GenFex_02119.jpg,266,354,331,441,1,1
im_GenFex_02120.jpg,114,102,141,126,0,1
im_GenFex_02121.jpg,177,240,220,299,1,1
im_GenFex_02122.jpg,132,89,164,110,0,1
im_GenFex_02123.jpg,46,72,56,89,0,1
im_GenFex_02125.jpg,33,40,40,49,1,1
im_GenFex_02126.jpg,214,195,266,242,1,1
im_GenFex_02127.jpg,151,171,187,212,1,1
im_GenFex_02128.jpg,31,35,38,42,0,1
im_GenFex_02129.jpg,60,65,74,80,0,1
im_GenFex_02130.jpg,63,85,78,105,0,1
im_GenFex_02131.jpg,185,211,230,263,1,1
im_GenFex_02132.jpg,123,126,152,156,0,1
im_GenFex_02133.jpg,60,91,74,112,0,1
im_GenFex_02134.jpg,72,84,89,104,0,1
im_GenFex_02135.jpg,95,109,117,135,0,1
im_GenFex_02136.jpg,113,146,140,181,0,1
im_GenFex_02137.jpg,53,59,65,72,0,1
im_GenFex_02138.jpg,54,67,66,82,0,1
im_GenFex_02139.jpg,108,145,134,180,1,1
im_GenFex_02140.jpg,181,173,225,215,1,1
im_GenFex_02141.jpg,71,86,87,106,0,1
im_GenFex_02143.jpg,51,70,62,86,0,1
im_GenFex_02144.jpg,129,173,160,215,1,1
im_GenFex_02145.jpg,98,86,121,106,1,1
im_GenFex_02146.jpg,72,67,89,83,0,1
im_GenFex_02147.jpg,144,148,179,184,0,1
im_GenFex_02148.jpg,104,179,129,223,0,1
im_GenFex_02149.jpg,41,49,50,60,1,1
im_GenFex_02150.jpg,95,89,117,110,1,1
im_GenFex_02151.jpg,129,149,160,185,1,1
im_GenFex_02152.jpg,209,260,260,324,1,1
im_GenFex_02153.jpg,394,472,491,589,0,1
im_GenFex_02154.jpg,253,224,315,279,1,1
im_GenFex_02155.jpg,45,34,55,41,1,1
im_GenFex_02156.jpg,47,73,57,90,0,1
im_GenFex_02157.jpg,71,99,87,123,0,1
im_GenFex_02158.jpg,279,332,347,414,0,1
im_GenFex_02159.jpg,24,36,29,44,1,1
im_GenFex_02160.jpg,235,277,292,345,1,1
im_GenFex_02161.jpg,245,245,305,305,0,1
im_GenFex_02162.jpg,194,216,241,269,1,1
im_GenFex_02163.jpg,31,36,38,44,0,1
im_GenFex_02165.jpg,191,231,238,287,1,1
im_GenFex_02166.jpg,79,82,98,101,0,1
im_GenFex_02167.jpg,227,275,283,343,1,1
im_GenFex_02168.jpg,95,136,118,169,0,1
im_GenFex_02169.jpg,52,59,64,72,1,1
im_GenFex_02170.jpg,293,408,365,509,0,1
im_GenFex_02171.jpg,160,185,199,230,0,1
im_GenFex_02172.jpg,52,60,64,74,1,1
im_GenFex_02173.jpg,64,75,79,92,0,1
im_GenFex_02174.jpg,313,359,390,448,1,1
im_GenFex_02175.jpg,81,116,100,144,0,1
im_GenFex_02176.jpg,65,59,80,72,0,1
im_GenFex_02177.jpg,52,63,64,77,1,1
im_GenFex_02178.jpg,233,259,290,323,1,1
im_GenFex_02179.jpg,168,195,209,243,0,1
im_GenFex_02180.jpg,221,269,275,335,0,1
im_GenFex_02181.jpg,218,255,271,318,0,1
im_GenFex_02182.jpg,67,68,82,84,0,1
im_GenFex_02183.jpg,22,31,26,38,1,1
im_GenFex_02184.jpg,71,78,87,96,1,1
im_GenFex_02185.jpg,219,199,273,248,1,1
im_GenFex_02186.jpg,263,326,328,406,0,1
im_GenFex_02187.jpg,267,233,332,290,0,1
im_GenFex_02188.jpg,51,59,63,72,0,1
im_GenFex_02189.jpg,69,71,85,88,1,1
im_GenFex_02190.jpg,242,264,301,329,1,1
im_GenFex_02191.jpg,55,62,67,76,0,1
im_GenFex_02192.jpg,227,245,282,305,0,1
im_GenFex_02193.jpg,72,43,89,53,1,1
im_GenFex_02194.jpg,35,52,42,64,0,1
